alert_id,alert_type,timestamp,src_ip,src_port,dest_ip,dest_port,infected_host,step
1725,disguised_exe_alert,1457048085.0,149.170.208.241,58012,136.48.106.71,80,149.170.208.241,S1
1726,ip_alert,1457151174.0,149.170.208.241,54471,188.165.152.190,443,149.170.208.241,S2
1727,scan_alert,1457260580.0,149.170.208.241,57317,149.170.200.147,373,149.170.208.241,S4
1728,tor_alert,1457537639.0,149.170.208.241,54056,185.100.85.207,443,149.170.208.241,S5
1729,domain_alert,1461584428.0,149.170.232.142,64117,149.170.39.92,53,149.170.232.142,S1
1730,ssl_alert,1461832492.0,149.170.232.142,58175,14.54.1.8,443,149.170.232.142,S2
1731,scan_alert,1462119460.0,149.170.232.142,65247,149.170.162.207,717,149.170.232.142,S4
1732,tor_alert,1462122996.0,149.170.232.142,59594,208.12.64.252,443,149.170.232.142,S5
1733,hash_alert,1451969980.0,149.170.228.94,52035,209.163.212.208,80,149.170.228.94,S1
1734,ssl_alert,1452455993.0,149.170.228.94,57537,229.41.148.106,443,149.170.228.94,S2
1735,scan_alert,1452545247.0,149.170.228.94,56788,149.170.205.65,147,149.170.228.94,S4
1736,nc_alert,1452574781.0,,,,,,S6
1737,hash_alert,1453798014.0,149.170.43.48,63524,159.142.139.149,80,149.170.43.48,S1
1738,nc_alert,1454402815.0,,,,,,S6
1739,disguised_exe_alert,1464768502.0,149.170.235.241,50870,20.139.143.15,80,149.170.235.241,S1
1740,ip_alert,1465248467.0,149.170.235.241,51965,186.67.56.157,443,149.170.235.241,S2
1741,tor_alert,1465264483.0,149.170.235.241,53385,178.32.53.94,443,149.170.235.241,S5
1742,hash_alert,1466446653.0,149.170.182.169,64193,243.15.200.126,80,149.170.182.169,S1
1743,ip_alert,1466749566.0,149.170.182.169,62376,77.40.30.111,443,149.170.182.169,S2
1744,scan_alert,1466854190.0,149.170.182.169,54876,149.170.182.206,511,149.170.182.169,S4
1745,tor_alert,1466999222.0,149.170.182.169,59012,217.246.28.157,443,149.170.182.169,S5
1746,hash_alert,1464244397.0,149.170.37.154,50092,230.47.32.33,80,149.170.37.154,S1
1747,ip_alert,1464733639.0,149.170.37.154,57304,46.16.200.133,443,149.170.37.154,S2
1748,scan_alert,1464844436.0,149.170.37.154,51186,149.170.66.229,594,149.170.37.154,S4
1749,tor_alert,1464844020.0,149.170.37.154,55470,108.51.59.151,443,149.170.37.154,S5
1750,hash_alert,1454609606.0,149.170.231.205,52047,104.128.250.118,80,149.170.231.205,S1
1751,domain_flux_alert,1455120889.0,149.170.231.205,62273,149.170.39.92,53,149.170.231.205,S2
1752,scan_alert,1455135460.0,149.170.231.205,53766,149.170.164.111,616,149.170.231.205,S4
1753,nc_alert,1455214407.0,,,,,,S6
1754,hash_alert,1460415031.0,149.170.223.130,51193,88.71.78.28,80,149.170.223.130,S1
1755,ip_alert,1460431079.0,149.170.223.130,54005,68.169.54.179,443,149.170.223.130,S2
1756,pass_hash_alert,1460584332.0,149.170.223.130,54524,149.170.103.173,315,149.170.223.130,S3
1757,tor_alert,1460931150.0,149.170.223.130,56556,84.200.14.206,443,149.170.223.130,S5
1758,disguised_exe_alert,1466560302.0,149.170.126.173,55660,80.127.140.33,80,149.170.126.173,S1
1759,ip_alert,1466874716.0,149.170.126.173,57972,217.147.92.111,443,149.170.126.173,S2
1760,brute_force_alert,1467122295.0,149.170.126.173,50844,149.170.209.133,751,149.170.126.173,S3
1761,nc_alert,1467165103.0,,,,,,S6
1762,hash_alert,1466406899.0,149.170.87.58,49282,246.236.110.170,80,149.170.87.58,S1
1763,ssl_alert,1466788846.0,149.170.87.58,60629,85.15.222.86,443,149.170.87.58,S2
1764,scan_alert,1466890633.0,149.170.87.58,64914,149.170.7.103,447,149.170.87.58,S4
1765,tor_alert,1466863598.0,149.170.87.58,62758,85.17.148.230,443,149.170.87.58,S5
1766,disguised_exe_alert,1461398568.0,149.170.71.40,54923,179.3.56.74,80,149.170.71.40,S1
1767,ip_alert,1461959466.0,149.170.71.40,56726,213.192.1.178,443,149.170.71.40,S2
1768,tor_alert,1461988253.0,149.170.71.40,65027,31.208.41.41,443,149.170.71.40,S5
1769,disguised_exe_alert,1462182266.0,149.170.97.111,51920,173.72.143.175,80,149.170.97.111,S1
1770,nc_alert,1462787067.0,,,,,,S6
1771,disguised_exe_alert,1451747163.0,149.170.18.83,50823,104.185.92.236,80,149.170.18.83,S1
1772,ssl_alert,1452252830.0,149.170.18.83,64010,132.142.80.91,443,149.170.18.83,S2
1773,tor_alert,1452335748.0,149.170.18.83,49686,178.3.29.34,443,149.170.18.83,S5
1774,hash_alert,1466316095.0,149.170.247.104,57469,133.230.208.169,80,149.170.247.104,S1
1775,ssl_alert,1466626667.0,149.170.247.104,59831,123.120.218.87,443,149.170.247.104,S2
1776,pass_hash_alert,1466884453.0,149.170.247.104,54729,149.170.4.123,28,149.170.247.104,S3
1777,tor_alert,1466890024.0,149.170.247.104,59215,188.193.148.5,443,149.170.247.104,S5
1778,domain_alert,1459575662.0,149.170.125.106,57553,149.170.39.92,53,149.170.125.106,S1
1779,ssl_alert,1459850629.0,149.170.125.106,64120,61.202.202.202,443,149.170.125.106,S2
1780,nc_alert,1460180463.0,,,,,,S6
1781,disguised_exe_alert,1454137172.0,149.170.0.135,51541,205.139.208.101,80,149.170.0.135,S1
1782,ip_alert,1454178755.0,149.170.0.135,49213,106.187.38.36,443,149.170.0.135,S2
1783,nc_alert,1454741973.0,,,,,,S6
1784,disguised_exe_alert,1465942603.0,149.170.228.174,65287,159.65.71.219,80,149.170.228.174,S1
1785,domain_flux_alert,1466093839.0,149.170.228.174,57005,149.170.39.92,53,149.170.228.174,S2
1786,brute_force_alert,1466361033.0,149.170.228.174,53041,149.170.94.162,1005,149.170.228.174,S3
1787,scan_alert,1466444003.0,149.170.228.174,65499,149.170.239.116,381,149.170.228.174,S4
1788,tor_alert,1466531370.0,149.170.228.174,60400,217.16.181.20,443,149.170.228.174,S5
1789,disguised_exe_alert,1452830170.0,149.170.137.53,62921,173.236.94.157,80,149.170.137.53,S1
1790,nc_alert,1453434971.0,,,,,,S6
1791,disguised_exe_alert,1451890732.0,149.170.154.71,57912,183.49.116.26,80,149.170.154.71,S1
1792,domain_flux_alert,1451890897.0,149.170.154.71,58080,149.170.39.93,53,149.170.154.71,S2
1793,nc_alert,1452495533.0,,,,,,S6
1794,disguised_exe_alert,1462232903.0,149.170.9.131,53279,253.60.215.137,80,149.170.9.131,S1
1795,domain_flux_alert,1462518437.0,149.170.9.131,52302,149.170.39.92,53,149.170.9.131,S2
1796,tor_alert,1462630075.0,149.170.9.131,53908,37.235.52.67,443,149.170.9.131,S5
1797,disguised_exe_alert,1451899003.0,149.170.119.119,54737,214.33.246.206,80,149.170.119.119,S1
1798,ip_alert,1452264397.0,149.170.119.119,55665,94.176.2.170,443,149.170.119.119,S2
1799,brute_force_alert,1452421083.0,149.170.119.119,61558,149.170.62.47,361,149.170.119.119,S3
1800,scan_alert,1452468469.0,149.170.119.119,59764,149.170.162.2,181,149.170.119.119,S4
1801,nc_alert,1452503804.0,,,,,,S6
1802,disguised_exe_alert,1461471316.0,149.170.146.232,51061,226.179.162.17,80,149.170.146.232,S1
1803,ssl_alert,1461579931.0,149.170.146.232,54975,42.166.131.115,443,149.170.146.232,S2
1804,pass_hash_alert,1461897998.0,149.170.146.232,55471,149.170.98.210,713,149.170.146.232,S3
1805,scan_alert,1462018832.0,149.170.146.232,64663,149.170.146.240,966,149.170.146.232,S4
1806,nc_alert,1462076117.0,,,,,,S6
1807,disguised_exe_alert,1460058063.0,149.170.42.47,49234,175.76.38.165,80,149.170.42.47,S1
1808,ssl_alert,1460486435.0,149.170.42.47,57901,95.39.226.188,443,149.170.42.47,S2
1809,nc_alert,1460662864.0,,,,,,S6
1810,disguised_exe_alert,1465249583.0,149.170.57.39,52412,131.204.248.34,80,149.170.57.39,S1
1811,ip_alert,1465497246.0,149.170.57.39,56098,188.241.140.222,443,149.170.57.39,S2
1812,brute_force_alert,1465771369.0,149.170.57.39,62161,149.170.47.135,318,149.170.57.39,S3
1813,scan_alert,1465823265.0,149.170.57.39,62658,149.170.130.125,230,149.170.57.39,S4
1814,tor_alert,1465824008.0,149.170.57.39,54406,86.105.55.214,443,149.170.57.39,S5
1815,disguised_exe_alert,1460537514.0,149.170.18.83,57991,124.107.243.206,80,149.170.18.83,S1
1816,ip_alert,1460601191.0,149.170.18.83,52752,37.140.199.100,443,149.170.18.83,S2
1817,brute_force_alert,1460831073.0,149.170.18.83,63475,149.170.13.108,733,149.170.18.83,S3
1818,tor_alert,1460885827.0,149.170.18.83,64710,37.120.30.9,443,149.170.18.83,S5
1819,disguised_exe_alert,1457402366.0,149.170.29.4,52634,223.221.131.82,80,149.170.29.4,S1
1820,nc_alert,1458007167.0,,,,,,S6
1821,disguised_exe_alert,1454076538.0,149.170.26.51,57210,157.67.43.205,80,149.170.26.51,S1
1822,ssl_alert,1454496678.0,149.170.26.51,59931,30.106.37.97,443,149.170.26.51,S2
1823,tor_alert,1454546940.0,149.170.26.51,60753,109.201.148.8,443,149.170.26.51,S5
1824,disguised_exe_alert,1457039260.0,149.170.202.229,52129,82.229.113.177,80,149.170.202.229,S1
1825,ssl_alert,1457078021.0,149.170.202.229,57740,99.173.141.239,443,149.170.202.229,S2
1826,tor_alert,1457288849.0,149.170.202.229,57476,82.118.19.134,443,149.170.202.229,S5
1827,disguised_exe_alert,1465992787.0,149.170.194.14,65529,241.229.40.240,80,149.170.194.14,S1
1828,ssl_alert,1466593728.0,149.170.194.14,53379,193.189.184.14,443,149.170.194.14,S2
1829,tor_alert,1466597098.0,149.170.194.14,59751,197.226.217.34,443,149.170.194.14,S5
1830,hash_alert,1462495119.0,149.170.51.29,58575,107.2.222.189,80,149.170.51.29,S1
1831,ssl_alert,1463052256.0,149.170.51.29,61519,42.78.69.169,443,149.170.51.29,S2
1832,nc_alert,1463099920.0,,,,,,S6
1833,disguised_exe_alert,1465610899.0,149.170.75.101,53179,44.192.186.218,80,149.170.75.101,S1
1834,ip_alert,1466144273.0,149.170.75.101,49626,107.163.174.74,443,149.170.75.101,S2
1835,nc_alert,1466215700.0,,,,,,S6
1836,domain_alert,1456064096.0,149.170.27.102,52718,149.170.39.92,53,149.170.27.102,S1
1837,ip_alert,1456082637.0,149.170.27.102,63509,169.53.155.228,443,149.170.27.102,S2
1838,tor_alert,1456208893.0,149.170.27.102,50612,78.192.241.75,443,149.170.27.102,S5
1839,disguised_exe_alert,1461394759.0,149.170.202.184,65079,26.132.40.2,80,149.170.202.184,S1
1840,domain_flux_alert,1461777732.0,149.170.202.184,58835,149.170.39.93,53,149.170.202.184,S2
1841,nc_alert,1461999560.0,,,,,,S6
1842,disguised_exe_alert,1455861412.0,149.170.13.206,51891,88.94.227.183,80,149.170.13.206,S1
1843,ip_alert,1456401189.0,149.170.13.206,55172,208.95.104.92,443,149.170.13.206,S2
1844,nc_alert,1456466213.0,,,,,,S6
1845,domain_alert,1461263589.0,149.170.33.74,52829,149.170.39.92,53,149.170.33.74,S1
1846,domain_flux_alert,1461481469.0,149.170.33.74,53431,149.170.39.92,53,149.170.33.74,S2
1847,nc_alert,1461868390.0,,,,,,S6
1848,disguised_exe_alert,1452357342.0,149.170.70.44,56340,133.200.99.230,80,149.170.70.44,S1
1849,ip_alert,1452643384.0,149.170.70.44,54316,85.25.199.246,443,149.170.70.44,S2
1850,pass_hash_alert,1452950078.0,149.170.70.44,51260,149.170.38.114,280,149.170.70.44,S3
1851,scan_alert,1452958145.0,149.170.70.44,51990,149.170.14.109,959,149.170.70.44,S4
1852,tor_alert,1452959982.0,149.170.70.44,64493,212.10.22.78,443,149.170.70.44,S5
1853,hash_alert,1461167795.0,149.170.176.209,56859,58.194.199.150,80,149.170.176.209,S1
1854,nc_alert,1461772596.0,,,,,,S6
1855,hash_alert,1451976285.0,149.170.106.254,51041,3.78.8.161,80,149.170.106.254,S1
1856,ssl_alert,1452184308.0,149.170.106.254,51192,39.195.106.184,443,149.170.106.254,S2
1857,nc_alert,1452581086.0,,,,,,S6
1858,hash_alert,1458323748.0,149.170.187.140,51410,137.83.64.96,80,149.170.187.140,S1
1859,ip_alert,1458541024.0,149.170.187.140,51347,213.192.1.178,443,149.170.187.140,S2
1860,brute_force_alert,1458910411.0,149.170.187.140,49565,149.170.18.83,380,149.170.187.140,S3
1861,scan_alert,1458910920.0,149.170.187.140,52022,149.170.170.118,171,149.170.187.140,S4
1862,tor_alert,1458912394.0,149.170.187.140,55514,86.88.32.199,443,149.170.187.140,S5
1863,disguised_exe_alert,1454326140.0,149.170.73.155,60821,4.34.59.140,80,149.170.73.155,S1
1864,ssl_alert,1454594356.0,149.170.73.155,53273,251.163.201.220,443,149.170.73.155,S2
1865,brute_force_alert,1454722702.0,149.170.73.155,55100,149.170.41.162,625,149.170.73.155,S3
1866,scan_alert,1454815724.0,149.170.73.155,55802,149.170.204.29,593,149.170.73.155,S4
1867,tor_alert,1454921332.0,149.170.73.155,61184,92.16.145.57,443,149.170.73.155,S5
1868,disguised_exe_alert,1455843377.0,149.170.47.197,49578,79.112.94.102,80,149.170.47.197,S1
1869,ssl_alert,1456150280.0,149.170.47.197,63997,171.219.230.150,443,149.170.47.197,S2
1870,brute_force_alert,1456195921.0,149.170.47.197,56978,149.170.50.30,841,149.170.47.197,S3
1871,scan_alert,1456407827.0,149.170.47.197,52088,149.170.192.221,373,149.170.47.197,S4
1872,nc_alert,1456448178.0,,,,,,S6
1873,disguised_exe_alert,1461075540.0,149.170.34.14,50407,70.184.129.232,80,149.170.34.14,S1
1874,ssl_alert,1461147982.0,149.170.34.14,61638,195.19.0.116,443,149.170.34.14,S2
1875,nc_alert,1461680341.0,,,,,,S6
1876,hash_alert,1457982638.0,149.170.43.209,51344,191.141.178.164,80,149.170.43.209,S1
1877,ssl_alert,1458565319.0,149.170.43.209,52738,202.36.183.89,443,149.170.43.209,S2
1878,pass_hash_alert,1458585278.0,149.170.43.209,50336,149.170.156.190,918,149.170.43.209,S3
1879,nc_alert,1458587439.0,,,,,,S6
1880,disguised_exe_alert,1457763747.0,149.170.85.2,55779,13.200.120.197,80,149.170.85.2,S1
1881,domain_flux_alert,1457955300.0,149.170.85.2,64950,149.170.39.93,53,149.170.85.2,S2
1882,brute_force_alert,1458016969.0,149.170.85.2,62718,149.170.150.81,536,149.170.85.2,S3
1883,nc_alert,1458368548.0,,,,,,S6
1884,hash_alert,1457555379.0,149.170.41.99,60438,247.90.37.41,80,149.170.41.99,S1
1885,domain_flux_alert,1457925742.0,149.170.41.99,58867,149.170.39.93,53,149.170.41.99,S2
1886,brute_force_alert,1458016061.0,149.170.41.99,51767,149.170.254.223,220,149.170.41.99,S3
1887,tor_alert,1458098721.0,149.170.41.99,53139,69.164.221.78,443,149.170.41.99,S5
1888,disguised_exe_alert,1460874574.0,149.170.202.115,65375,101.60.96.71,80,149.170.202.115,S1
1889,nc_alert,1461479375.0,,,,,,S6
1890,disguised_exe_alert,1466247776.0,149.170.129.80,57011,127.92.86.60,80,149.170.129.80,S1
1891,domain_flux_alert,1466311289.0,149.170.129.80,52881,149.170.39.93,53,149.170.129.80,S2
1892,nc_alert,1466852577.0,,,,,,S6
1893,disguised_exe_alert,1466037759.0,149.170.165.70,52393,29.151.207.243,80,149.170.165.70,S1
1894,ssl_alert,1466245150.0,149.170.165.70,51288,154.193.35.1,443,149.170.165.70,S2
1895,pass_hash_alert,1466421715.0,149.170.165.70,56444,149.170.37.199,898,149.170.165.70,S3
1896,nc_alert,1466642560.0,,,,,,S6
1897,hash_alert,1452590901.0,149.170.109.34,50090,171.218.231.122,80,149.170.109.34,S1
1898,ssl_alert,1452935524.0,149.170.109.34,53177,233.181.169.237,443,149.170.109.34,S2
1899,scan_alert,1453160224.0,149.170.109.34,56708,149.170.88.76,720,149.170.109.34,S4
1900,nc_alert,1453195702.0,,,,,,S6
1901,disguised_exe_alert,1455898362.0,149.170.84.189,50419,188.80.219.185,80,149.170.84.189,S1
1902,ip_alert,1456488190.0,149.170.84.189,58514,90.244.114.91,443,149.170.84.189,S2
1903,nc_alert,1456503163.0,,,,,,S6
1904,hash_alert,1453386595.0,149.170.185.61,64754,61.152.35.56,80,149.170.185.61,S1
1905,ssl_alert,1453504252.0,149.170.185.61,57290,169.66.77.175,443,149.170.185.61,S2
1906,pass_hash_alert,1453898682.0,149.170.185.61,52718,149.170.243.17,616,149.170.185.61,S3
1907,tor_alert,1453930175.0,149.170.185.61,61109,85.17.223.134,443,149.170.185.61,S5
1908,disguised_exe_alert,1453624869.0,149.170.66.54,63458,130.82.47.145,80,149.170.66.54,S1
1909,ssl_alert,1453906678.0,149.170.66.54,55307,16.97.138.136,443,149.170.66.54,S2
1910,scan_alert,1454156944.0,149.170.66.54,50541,149.170.92.8,784,149.170.66.54,S4
1911,tor_alert,1453998995.0,149.170.66.54,54559,193.104.220.35,443,149.170.66.54,S5
1912,disguised_exe_alert,1456785271.0,149.170.121.56,55234,118.204.173.249,80,149.170.121.56,S1
1913,nc_alert,1457390072.0,,,,,,S6
1914,disguised_exe_alert,1459415688.0,149.170.168.82,60398,238.106.201.156,80,149.170.168.82,S1
1915,ssl_alert,1459759246.0,149.170.168.82,60446,48.148.113.60,443,149.170.168.82,S2
1916,pass_hash_alert,1459945958.0,149.170.168.82,61658,149.170.17.129,133,149.170.168.82,S3
1917,scan_alert,1460018203.0,149.170.168.82,49939,149.170.214.1,964,149.170.168.82,S4
1918,nc_alert,1460020489.0,,,,,,S6
1919,disguised_exe_alert,1455583253.0,149.170.8.96,56518,165.95.126.84,80,149.170.8.96,S1
1920,ssl_alert,1455612482.0,149.170.8.96,49209,28.53.28.76,443,149.170.8.96,S2
1921,scan_alert,1455718984.0,149.170.8.96,59792,149.170.75.144,374,149.170.8.96,S4
1922,nc_alert,1456188054.0,,,,,,S6
1923,disguised_exe_alert,1460372547.0,149.170.68.82,63680,170.11.203.72,80,149.170.68.82,S1
1924,ip_alert,1460510915.0,149.170.68.82,60772,151.80.142.33,443,149.170.68.82,S2
1925,brute_force_alert,1460566017.0,149.170.68.82,51354,149.170.123.200,103,149.170.68.82,S3
1926,tor_alert,1460795557.0,149.170.68.82,59235,5.146.229.137,443,149.170.68.82,S5
1927,disguised_exe_alert,1464700670.0,149.170.115.211,53755,129.166.60.60,80,149.170.115.211,S1
1928,ssl_alert,1464831476.0,149.170.115.211,63594,165.72.91.200,443,149.170.115.211,S2
1929,scan_alert,1464875524.0,149.170.115.211,60615,149.170.41.218,361,149.170.115.211,S4
1930,nc_alert,1465305471.0,,,,,,S6
1931,disguised_exe_alert,1461719836.0,149.170.165.131,52883,162.193.44.20,80,149.170.165.131,S1
1932,ssl_alert,1462126046.0,149.170.165.131,64652,223.195.122.117,443,149.170.165.131,S2
1933,brute_force_alert,1462159426.0,149.170.165.131,56476,149.170.249.123,869,149.170.165.131,S3
1934,scan_alert,1462263928.0,149.170.165.131,60238,149.170.131.143,893,149.170.165.131,S4
1935,tor_alert,1462286507.0,149.170.165.131,50039,130.230.141.186,443,149.170.165.131,S5
1936,disguised_exe_alert,1455856044.0,149.170.150.161,54682,231.214.191.107,80,149.170.150.161,S1
1937,domain_flux_alert,1455983627.0,149.170.150.161,56607,149.170.39.92,53,149.170.150.161,S2
1938,scan_alert,1456007749.0,149.170.150.161,52690,149.170.191.158,669,149.170.150.161,S4
1939,tor_alert,1456418794.0,149.170.150.161,53062,221.158.149.197,443,149.170.150.161,S5
1940,disguised_exe_alert,1455795750.0,149.170.200.72,65176,189.94.105.21,80,149.170.200.72,S1
1941,ip_alert,1456352459.0,149.170.200.72,57177,78.47.182.219,443,149.170.200.72,S2
1942,scan_alert,1456359099.0,149.170.200.72,52087,149.170.191.76,841,149.170.200.72,S4
1943,tor_alert,1456389177.0,149.170.200.72,65121,87.236.215.83,443,149.170.200.72,S5
1944,hash_alert,1452041547.0,149.170.237.130,64664,209.37.38.118,80,149.170.237.130,S1
1945,ssl_alert,1452554545.0,149.170.237.130,52414,237.72.146.201,443,149.170.237.130,S2
1946,nc_alert,1452646348.0,,,,,,S6
1947,hash_alert,1463422647.0,149.170.16.237,58308,241.48.151.72,80,149.170.16.237,S1
1948,ip_alert,1463562844.0,149.170.16.237,57583,92.53.124.62,443,149.170.16.237,S2
1949,nc_alert,1464027448.0,,,,,,S6
1950,domain_alert,1458480886.0,149.170.64.188,61733,149.170.39.92,53,149.170.64.188,S1
1951,ssl_alert,1459039706.0,149.170.64.188,56827,150.174.23.117,443,149.170.64.188,S2
1952,scan_alert,1459049610.0,149.170.64.188,52322,149.170.191.1,236,149.170.64.188,S4
1953,tor_alert,1459064127.0,149.170.64.188,63855,67.199.185.187,443,149.170.64.188,S5
1954,disguised_exe_alert,1453112117.0,149.170.215.136,62121,8.97.138.156,80,149.170.215.136,S1
1955,ip_alert,1453213673.0,149.170.215.136,57318,122.149.111.136,443,149.170.215.136,S2
1956,tor_alert,1453693188.0,149.170.215.136,57417,50.89.226.60,443,149.170.215.136,S5
1957,hash_alert,1461045869.0,149.170.19.91,60979,12.211.46.105,80,149.170.19.91,S1
1958,ip_alert,1461050086.0,149.170.19.91,60146,176.53.0.103,443,149.170.19.91,S2
1959,scan_alert,1461396566.0,149.170.19.91,55507,149.170.198.174,733,149.170.19.91,S4
1960,nc_alert,1461650670.0,,,,,,S6
1961,hash_alert,1453361556.0,149.170.63.205,65140,228.120.96.174,80,149.170.63.205,S1
1962,ssl_alert,1453544528.0,149.170.63.205,65245,152.55.223.8,443,149.170.63.205,S2
1963,brute_force_alert,1453620284.0,149.170.63.205,59926,149.170.166.206,686,149.170.63.205,S3
1964,tor_alert,1453808962.0,149.170.63.205,63184,132.216.54.2,443,149.170.63.205,S5
1965,disguised_exe_alert,1454885334.0,149.170.135.188,57478,90.85.55.3,80,149.170.135.188,S1
1966,ssl_alert,1455341451.0,149.170.135.188,51197,131.205.220.57,443,149.170.135.188,S2
1967,brute_force_alert,1455366734.0,149.170.135.188,51082,149.170.162.115,717,149.170.135.188,S3
1968,scan_alert,1455383637.0,149.170.135.188,61556,149.170.231.131,951,149.170.135.188,S4
1969,tor_alert,1455472774.0,149.170.135.188,58253,185.8.236.131,443,149.170.135.188,S5
1970,domain_alert,1458052275.0,149.170.57.79,54011,149.170.39.92,53,149.170.57.79,S1
1971,ip_alert,1458508232.0,149.170.57.79,55734,103.13.29.158,443,149.170.57.79,S2
1972,nc_alert,1458657076.0,,,,,,S6
1973,disguised_exe_alert,1452223003.0,149.170.230.247,54546,149.170.38.103,80,149.170.230.247,S1
1974,domain_flux_alert,1452585884.0,149.170.230.247,64978,149.170.39.93,53,149.170.230.247,S2
1975,brute_force_alert,1452647466.0,149.170.230.247,60338,149.170.166.66,387,149.170.230.247,S3
1976,tor_alert,1452815436.0,149.170.230.247,49324,5.135.185.145,443,149.170.230.247,S5
1977,domain_alert,1456959590.0,149.170.62.163,50209,149.170.39.92,53,149.170.62.163,S1
1978,domain_flux_alert,1457228138.0,149.170.62.163,55493,149.170.39.93,53,149.170.62.163,S2
1979,brute_force_alert,1457467867.0,149.170.62.163,59356,149.170.141.146,55,149.170.62.163,S3
1980,tor_alert,1457548667.0,149.170.62.163,62499,158.69.205.247,443,149.170.62.163,S5
1981,hash_alert,1452555103.0,149.170.114.120,64645,162.26.253.125,80,149.170.114.120,S1
1982,ssl_alert,1452886364.0,149.170.114.120,58639,196.111.229.120,443,149.170.114.120,S2
1983,scan_alert,1453119355.0,149.170.114.120,54170,149.170.72.102,652,149.170.114.120,S4
1984,tor_alert,1452951767.0,149.170.114.120,62109,195.154.162.172,443,149.170.114.120,S5
1985,disguised_exe_alert,1455628220.0,149.170.99.66,59339,17.227.143.9,80,149.170.99.66,S1
1986,ip_alert,1455947478.0,149.170.99.66,60372,64.145.91.59,443,149.170.99.66,S2
1987,tor_alert,1456046091.0,149.170.99.66,53829,217.122.195.190,443,149.170.99.66,S5
1988,disguised_exe_alert,1453689713.0,149.170.146.6,49821,12.34.16.34,80,149.170.146.6,S1
1989,ip_alert,1453788479.0,149.170.146.6,61740,90.29.100.174,443,149.170.146.6,S2
1990,tor_alert,1454087137.0,149.170.146.6,57194,45.33.65.68,443,149.170.146.6,S5
1991,disguised_exe_alert,1457353886.0,149.170.157.6,53211,243.176.168.164,80,149.170.157.6,S1
1992,ssl_alert,1457529919.0,149.170.157.6,60050,45.141.172.61,443,149.170.157.6,S2
1993,scan_alert,1457622132.0,149.170.157.6,63768,149.170.102.109,494,149.170.157.6,S4
1994,nc_alert,1457958687.0,,,,,,S6
1995,disguised_exe_alert,1453260681.0,149.170.90.197,55521,13.90.57.140,80,149.170.90.197,S1
1996,ip_alert,1453717316.0,149.170.90.197,53177,105.208.86.197,443,149.170.90.197,S2
1997,tor_alert,1453821340.0,149.170.90.197,53072,209.141.43.84,443,149.170.90.197,S5
1998,hash_alert,1464116676.0,149.170.80.210,53562,25.46.242.1,80,149.170.80.210,S1
1999,ssl_alert,1464513717.0,149.170.80.210,57953,12.171.60.9,443,149.170.80.210,S2
2000,tor_alert,1464697255.0,149.170.80.210,52966,73.24.36.58,443,149.170.80.210,S5
2001,disguised_exe_alert,1454500208.0,149.170.253.109,60178,113.219.57.7,80,149.170.253.109,S1
2002,ssl_alert,1454925140.0,149.170.253.109,60370,138.204.42.30,443,149.170.253.109,S2
2003,scan_alert,1454954827.0,149.170.253.109,54736,149.170.111.164,616,149.170.253.109,S4
2004,tor_alert,1455050104.0,149.170.253.109,64105,85.10.203.71,443,149.170.253.109,S5
2005,hash_alert,1455014866.0,149.170.71.122,51272,21.139.238.127,80,149.170.71.122,S1
2006,ssl_alert,1455439246.0,149.170.71.122,62926,182.170.2.236,443,149.170.71.122,S2
2007,tor_alert,1455590378.0,149.170.71.122,64082,91.121.158.17,443,149.170.71.122,S5
2008,disguised_exe_alert,1463920906.0,149.170.68.71,51683,154.109.208.252,80,149.170.68.71,S1
2009,ssl_alert,1464124871.0,149.170.68.71,56495,203.28.23.223,443,149.170.68.71,S2
2010,tor_alert,1464248726.0,149.170.68.71,61079,37.187.6.75,443,149.170.68.71,S5
2011,disguised_exe_alert,1459434833.0,149.170.186.141,50493,68.233.214.76,80,149.170.186.141,S1
2012,ssl_alert,1459656635.0,149.170.186.141,61391,225.107.137.68,443,149.170.186.141,S2
2013,scan_alert,1459802832.0,149.170.186.141,59761,149.170.172.6,996,149.170.186.141,S4
2014,nc_alert,1460039634.0,,,,,,S6
2015,hash_alert,1458680802.0,149.170.44.41,55971,122.36.145.10,80,149.170.44.41,S1
2016,domain_flux_alert,1458874145.0,149.170.44.41,56906,149.170.39.92,53,149.170.44.41,S2
2017,pass_hash_alert,1459191480.0,149.170.44.41,61858,149.170.75.146,279,149.170.44.41,S3
2018,scan_alert,1459261011.0,149.170.44.41,60073,149.170.188.106,978,149.170.44.41,S4
2019,tor_alert,1459280026.0,149.170.44.41,57269,95.31.21.97,443,149.170.44.41,S5
2020,disguised_exe_alert,1464719939.0,149.170.75.26,52082,73.229.176.242,80,149.170.75.26,S1
2021,ip_alert,1465065713.0,149.170.75.26,57512,188.165.209.149,443,149.170.75.26,S2
2022,pass_hash_alert,1465083082.0,149.170.75.26,60430,149.170.172.111,750,149.170.75.26,S3
2023,nc_alert,1465324740.0,,,,,,S6
2024,disguised_exe_alert,1464131563.0,149.170.94.182,61027,104.208.195.19,80,149.170.94.182,S1
2025,ip_alert,1464631165.0,149.170.94.182,52937,176.31.150.16,443,149.170.94.182,S2
2026,brute_force_alert,1464667680.0,149.170.94.182,60413,149.170.15.208,873,149.170.94.182,S3
2027,tor_alert,1464696891.0,149.170.94.182,57032,95.77.126.201,443,149.170.94.182,S5
